image,similarity_score
iphone_IMG_906161_output.png,0.8592
iphone_IMG_906161_output.png,0.9072
iphone_IMG_906161_output.png,0.8734
iphone_IMG_906161_output.png,0.94
iphone_IMG_906161_output.png,0.9379
iphone_IMG_906161_output.png,0.91
iphone_IMG_906161_output.png,0.9164
iphone_IMG_906161_output.png,0.9387
iphone_IMG_906161_output.png,0.8539
iphone_IMG_906161_output.png,0.921
iphone_IMG_906161_output.png,0.9137
iphone_IMG_906161_output.png,0.9284
iphone_IMG_906161_output.png,0.8637
iphone_IMG_906161_output.png,0.931
iphone_IMG_906161_output.png,0.8457
iphone_IMG_906161_output.png,0.8507
iphone_IMG_906161_output.png,0.8232
iphone_IMG_906161_output.png,0.9843
iphone_IMG_906161_output.png,0.8493
iphone_IMG_906161_output.png,0.851
iphone_IMG_906161_output.png,0.892
iphone_IMG_906161_output.png,0.9196
iphone_IMG_906161_output.png,0.8802
iphone_IMG_906161_output.png,0.8742
iphone_IMG_906161_output.png,0.9543
iphone_IMG_906161_output.png,0.8533
iphone_IMG_906161_output.png,0.8658
iphone_IMG_906161_output.png,0.8759
iphone_IMG_906161_output.png,0.9287
iphone_IMG_906161_output.png,0.8996
iphone_IMG_906161_output.png,0.9052
iphone_IMG_906161_output.png,0.8844
iphone_IMG_906161_output.png,0.9043
iphone_IMG_906161_output.png,0.9067
iphone_IMG_906161_output.png,0.9277
iphone_IMG_906161_output.png,0.9566
iphone_IMG_906161_output.png,0.9643
iphone_IMG_906161_output.png,0.8229
iphone_IMG_906161_output.png,0.8256
iphone_IMG_906161_output.png,0.9632
iphone_IMG_906161_output.png,0.9141
iphone_IMG_906161_output.png,0.9015
iphone_IMG_906161_output.png,0.8219
iphone_IMG_906161_output.png,0.836
iphone_IMG_906161_output.png,0.9668
iphone_IMG_906161_output.png,0.9234
iphone_IMG_906161_output.png,0.9091
iphone_IMG_906161_output.png,0.8078
iphone_IMG_906161_output.png,0.8112
iphone_IMG_906161_output.png,0.8519
iphone_IMG_906161_output.png,0.8934
iphone_IMG_906161_output.png,0.8397
iphone_IMG_906161_output.png,0.8304
iphone_IMG_906161_output.png,0.8786
iphone_IMG_906161_output.png,0.9172
iphone_IMG_906161_output.png,0.9317
iphone_IMG_906161_output.png,0.9171
24090_output.png,0.8093
24090_output.png,0.8458
24090_output.png,0.8067
24090_output.png,0.787
24090_output.png,0.8194
24090_output.png,0.7805
24090_output.png,0.9339
24090_output.png,0.7544
24090_output.png,0.8848
24090_output.png,0.8005
24090_output.png,0.8549
24090_output.png,0.78
24090_output.png,0.7634
24090_output.png,0.8579
24090_output.png,0.823
24090_output.png,0.8
24090_output.png,0.8454
24090_output.png,0.7945
24090_output.png,0.9508
24090_output.png,0.9349
24090_output.png,0.9639
24090_output.png,0.9026
24090_output.png,0.9735
24090_output.png,0.9061
24090_output.png,0.7458
24090_output.png,0.8942
24090_output.png,0.9119
24090_output.png,0.8927
24090_output.png,0.9632
24090_output.png,0.9515
24090_output.png,0.8789
24090_output.png,0.7233
24090_output.png,0.9469
24090_output.png,0.9211
24090_output.png,0.9352
24090_output.png,0.6786
24090_output.png,0.8077
24090_output.png,0.9401
24090_output.png,0.8578
24090_output.png,0.945
24090_output.png,0.8738
24090_output.png,0.8047
24090_output.png,0.9022
24090_output.png,0.9363
24090_output.png,0.8861
24090_output.png,0.9651
24090_output.png,0.9316
24090_output.png,0.848
24090_output.png,0.7868
24090_output.png,0.9357
24090_output.png,0.8956
24090_output.png,0.9302
24090_output.png,0.6993
24090_output.png,0.8499
24090_output.png,0.8912
24090_output.png,0.978
24090_output.png,0.9029
24090_output.png,0.7429
24090_output.png,0.905
24090_output.png,0.9033
24090_output.png,0.8901
24090_output.png,0.9663
24090_output.png,0.9626
24090_output.png,0.8873
24090_output.png,0.7546
24090_output.png,0.9676
24090_output.png,0.9291
24090_output.png,0.913
24090_output.png,0.7236
24090_output.png,0.8093
24090_output.png,0.9121
24090_output.png,0.9373
24090_output.png,0.7796
24090_output.png,0.9272
24090_output.png,0.8471
24090_output.png,0.9527
24090_output.png,0.8949
24090_output.png,0.8831
24090_output.png,0.9307
24090_output.png,0.6887
24090_output.png,0.9028
24090_output.png,0.9565
24090_output.png,0.8875
24090_output.png,0.7144
24090_output.png,0.7682
24090_output.png,0.9075
24090_output.png,0.7567
24090_output.png,0.9173
24090_output.png,0.905
24090_output.png,0.9161
24090_output.png,0.9775
24090_output.png,0.968
24090_output.png,0.8982
24090_output.png,0.7358
24090_output.png,0.9813
24090_output.png,0.9492
24090_output.png,0.9283
24090_output.png,0.6884
24090_output.png,0.8192
24090_output.png,0.727
24090_output.png,0.9024
24090_output.png,0.8583
24090_output.png,0.9017
24090_output.png,0.8968
24090_output.png,0.8951
24090_output.png,0.9672
24090_output.png,0.7086
24090_output.png,0.9056
24090_output.png,0.9064
24090_output.png,0.8862
24090_output.png,0.7671
24090_output.png,0.7779
24090_output.png,0.7556
24090_output.png,0.8366
24090_output.png,0.8084
24090_output.png,0.8042
24090_output.png,0.707
24090_output.png,0.7065
24090_output.png,0.8376
24090_output.png,0.7621
24090_output.png,0.7803
24090_output.png,0.8353
24090_output.png,0.7232
24090_output.png,0.9031
24090_output.png,0.8717
24090_output.png,0.9623
24090_output.png,0.9222
24090_output.png,0.9077
24090_output.png,0.89
24090_output.png,0.6703
24090_output.png,0.9109
24090_output.png,0.9449
24090_output.png,0.8801
24090_output.png,0.6647
24090_output.png,0.7576
24090_output.png,0.8675
24090_output.png,0.9452
24090_output.png,0.9004
24090_output.png,0.8234
24090_output.png,0.7958
24090_output.png,0.9033
24090_output.png,0.8804
24090_output.png,0.9104
24090_output.png,0.7444
24090_output.png,0.8865
24090_output.png,0.9193
24090_output.png,0.8991
24090_output.png,0.9078
24090_output.png,0.7132
24090_output.png,0.9126
24090_output.png,0.9567
24090_output.png,0.9127
24090_output.png,0.6997
24090_output.png,0.795
24090_output.png,0.9728
24090_output.png,0.8787
24090_output.png,0.7845
24090_output.png,0.9684
24090_output.png,0.9352
24090_output.png,0.9556
24090_output.png,0.7094
24090_output.png,0.8703
24090_output.png,0.8836
24090_output.png,0.6991
24090_output.png,0.9723
24090_output.png,0.9277
24090_output.png,0.9165
24090_output.png,0.6617
24090_output.png,0.7984
24090_output.png,0.6929
24090_output.png,0.9018
24090_output.png,0.9105
24090_output.png,0.88
24090_output.png,0.7511
24090_output.png,0.7542
24090_output.png,0.7291
24090_output.png,0.6836
24090_output.png,0.8018
24090_output.png,0.8743
24090_output.png,0.8354
24090_output.png,0.9487
24090_output.png,0.9121
24090_output.png,0.7055
24090_output.png,0.8331
24090_output.png,0.8977
24090_output.png,0.6827
24090_output.png,0.7969
24090_output.png,0.6907
24090_output.png,0.8524
24090_output.png,0.77
Android_Android_51_output.png,0.8091
Android_Android_51_output.png,0.8304
Android_Android_51_output.png,0.8539
Android_Android_51_output.png,0.9476
Android_Android_51_output.png,0.9086
Android_Android_51_output.png,0.9601
Android_Android_51_output.png,0.8878
Android_Android_51_output.png,0.8882
Android_Android_51_output.png,0.7756
Android_Android_51_output.png,0.7772
Android_Android_51_output.png,0.9074
Android_Android_51_output.png,0.883
Android_Android_51_output.png,0.8174
Android_Android_51_output.png,0.8379
Android_Android_51_output.png,0.8699
Android_Android_51_output.png,0.89
Android_Android_51_output.png,0.836
Android_Android_51_output.png,0.8204
Android_Android_51_output.png,0.9748
Android_Android_51_output.png,0.7485
Android_Android_51_output.png,0.7329
Android_Android_51_output.png,0.8494
Android_Android_51_output.png,0.7558
Android_Android_51_output.png,0.8453
Android_Android_51_output.png,0.7835
Android_Android_51_output.png,0.7839
Android_Android_51_output.png,0.714
Android_Android_51_output.png,0.6521
Android_Android_51_output.png,0.7351
Android_Android_51_output.png,0.7762
Android_Android_51_output.png,0.7346
Android_Android_51_output.png,0.7731
Android_Android_51_output.png,0.7799
Android_Android_51_output.png,0.7773
Android_Android_51_output.png,0.7559
Android_Android_51_output.png,0.712
Android_Android_51_output.png,0.8295
Android_Android_51_output.png,0.9534
Android_Android_51_output.png,0.8207
Android_Android_51_output.png,0.8969
Android_Android_51_output.png,0.8328
Android_Android_51_output.png,0.8974
Android_Android_51_output.png,0.9025
Android_Android_51_output.png,0.7579
Android_Android_51_output.png,0.7455
Android_Android_51_output.png,0.8783
Android_Android_51_output.png,0.8871
Android_Android_51_output.png,0.9532
Android_Android_51_output.png,0.9566
Android_Android_51_output.png,0.8937
Android_Android_51_output.png,0.8837
Android_Android_51_output.png,0.9847
Android_Android_51_output.png,0.9232
Android_Android_51_output.png,0.8278
Android_Android_51_output.png,0.789
Android_Android_51_output.png,0.9059
Android_Android_51_output.png,0.8313
Android_Android_51_output.png,0.8876
Android_Android_51_output.png,0.9028
Android_Android_51_output.png,0.7672
Android_Android_51_output.png,0.7512
Android_Android_51_output.png,0.8959
Android_Android_51_output.png,0.8794
Android_Android_51_output.png,0.9793
Android_Android_51_output.png,0.9573
Android_Android_51_output.png,0.8683
Android_Android_51_output.png,0.8828
Android_Android_51_output.png,0.9622
Android_Android_51_output.png,0.9319
Android_Android_51_output.png,0.8202
Android_Android_51_output.png,0.8434
Android_Android_51_output.png,0.9571
Android_Android_51_output.png,0.8513
Android_Android_51_output.png,0.8477
Android_Android_51_output.png,0.7184
Android_Android_51_output.png,0.7165
Android_Android_51_output.png,0.8245
Android_Android_51_output.png,0.8565
Android_Android_51_output.png,0.7693
Android_Android_51_output.png,0.7981
Android_Android_51_output.png,0.8549
Android_Android_51_output.png,0.8541
Android_Android_51_output.png,0.8192
Android_Android_51_output.png,0.7812
Android_Android_51_output.png,0.9663
Android_Android_51_output.png,0.884
Android_Android_51_output.png,0.9459
Android_Android_51_output.png,0.9488
Android_Android_51_output.png,0.7996
Android_Android_51_output.png,0.8166
Android_Android_51_output.png,0.9721
Android_Android_51_output.png,0.9404
Android_Android_51_output.png,0.883
Android_Android_51_output.png,0.9019
Android_Android_51_output.png,0.9289
Android_Android_51_output.png,0.9512
Android_Android_51_output.png,0.8912
Android_Android_51_output.png,0.8695
Android_Android_51_output.png,0.8873
Android_Android_51_output.png,0.8791
Android_Android_51_output.png,0.8904
Android_Android_51_output.png,0.7662
Android_Android_51_output.png,0.7369
Android_Android_51_output.png,0.8776
Android_Android_51_output.png,0.897
Android_Android_51_output.png,0.8078
Android_Android_51_output.png,0.8214
Android_Android_51_output.png,0.8885
Android_Android_51_output.png,0.8984
Android_Android_51_output.png,0.8364
Android_Android_51_output.png,0.8241
Android_Android_51_output.png,0.9627
Android_Android_51_output.png,0.9312
Android_Android_51_output.png,0.8004
Android_Android_51_output.png,0.7666
Android_Android_51_output.png,0.9293
Android_Android_51_output.png,0.9282
Android_Android_51_output.png,0.8715
Android_Android_51_output.png,0.9035
Android_Android_51_output.png,0.9236
Android_Android_51_output.png,0.9305
Android_Android_51_output.png,0.8985
Android_Android_51_output.png,0.8598
Android_Android_51_output.png,0.8739
Android_Android_51_output.png,0.8137
Android_Android_51_output.png,0.7843
Android_Android_51_output.png,0.9581
Android_Android_51_output.png,0.9674
Android_Android_51_output.png,0.8928
Android_Android_51_output.png,0.9161
Android_Android_51_output.png,0.9699
Android_Android_51_output.png,0.9439
Android_Android_51_output.png,0.9024
Android_Android_51_output.png,0.8874
Android_Android_51_output.png,0.8732
Android_Android_51_output.png,0.914
Android_Android_51_output.png,0.8025
Android_Android_51_output.png,0.8225
Android_Android_51_output.png,0.7623
Android_Android_51_output.png,0.7954
Android_Android_51_output.png,0.797
Android_Android_51_output.png,0.7852
Android_Android_51_output.png,0.7577
Android_Android_51_output.png,0.742
Android_Android_51_output.png,0.752
Android_Android_51_output.png,0.8268
Android_Android_51_output.png,0.7786
Android_Android_51_output.png,0.7313
Android_Android_51_output.png,0.7434
Android_Android_51_output.png,0.7572
Android_Android_51_output.png,0.7911
Android_Android_51_output.png,0.7263
Android_Android_51_output.png,0.7026
Android_Android_51_output.png,0.7655
Android_Android_51_output.png,0.9292
Android_Android_51_output.png,0.8743
Android_Android_51_output.png,0.8899
Android_Android_51_output.png,0.9237
Android_Android_51_output.png,0.9309
Android_Android_51_output.png,0.8662
Android_Android_51_output.png,0.8582
Android_Android_51_output.png,0.89
Android_Android_51_output.png,0.8641
Android_Android_51_output.png,0.8933
Android_Android_51_output.png,0.9613
Android_Android_51_output.png,0.9419
Android_Android_51_output.png,0.8917
Android_Android_51_output.png,0.8657
Android_Android_51_output.png,0.8693
Android_Android_51_output.png,0.9582
Android_Android_51_output.png,0.8653
Android_Android_51_output.png,0.8619
Android_Android_51_output.png,0.9551
Android_Android_51_output.png,0.9332
Android_Android_51_output.png,0.7925
Android_Android_51_output.png,0.8886
Android_Android_51_output.png,0.8826
Android_Android_51_output.png,0.9577
Android_Android_51_output.png,0.923
Android_Android_51_output.png,0.8194
Android_Android_51_output.png,0.9322
Android_Android_51_output.png,0.8902
Android_Android_51_output.png,0.8775
Android_Android_51_output.png,0.8605
Android_Android_51_output.png,0.8865
Android_Android_51_output.png,0.8493
Android_Android_51_output.png,0.8687
Android_Android_51_output.png,0.923
Android_Android_51_output.png,0.8209
Android_Android_51_output.png,0.7891
2208_output.png,0.9237
2208_output.png,0.9001
2208_output.png,0.878
2208_output.png,0.879
2208_output.png,0.8777
2208_output.png,0.9143
2208_output.png,0.9121
2208_output.png,0.9118
2208_output.png,0.9109
2208_output.png,0.8858
2208_output.png,0.8785
2208_output.png,0.8646
2208_output.png,0.9423
2208_output.png,0.8964
2208_output.png,0.8978
2208_output.png,0.9192
2208_output.png,0.9013
2208_output.png,0.9213
2208_output.png,0.8739
2208_output.png,0.9166
2208_output.png,0.8847
2208_output.png,0.9082
2208_output.png,0.8795
2208_output.png,0.8962
2208_output.png,0.9282
2208_output.png,0.9229
2208_output.png,0.9201
2208_output.png,0.8818
2208_output.png,0.9241
2208_output.png,0.8967
2208_output.png,0.9514
2208_output.png,0.9185
2208_output.png,0.9151
2208_output.png,0.9188
2208_output.png,0.9122
2208_output.png,0.8856
2208_output.png,0.8883
2208_output.png,0.949
2208_output.png,0.9592
2208_output.png,0.8465
2208_output.png,0.9248
2208_output.png,0.9178
2208_output.png,0.9525
2208_output.png,0.9302
2208_output.png,0.9151
2208_output.png,0.884
2208_output.png,0.9231
2208_output.png,0.9386
2208_output.png,0.9424
2208_output.png,0.9641
2208_output.png,0.8826
2208_output.png,0.911
2208_output.png,0.9286
2208_output.png,0.9302
2208_output.png,0.9747
2208_output.png,0.8392
2208_output.png,0.9402
2208_output.png,0.896
2208_output.png,0.953
2208_output.png,0.9306
2208_output.png,0.9292
2208_output.png,0.8985
2208_output.png,0.9422
2208_output.png,0.9048
2208_output.png,0.9332
2208_output.png,0.9299
2208_output.png,0.8876
2208_output.png,0.8748
2208_output.png,0.9336
2208_output.png,0.957
2208_output.png,0.8365
2208_output.png,0.9402
2208_output.png,0.9098
2208_output.png,0.9547
2208_output.png,0.9342
2208_output.png,0.9274
2208_output.png,0.9013
2208_output.png,0.9482
2208_output.png,0.9189
2208_output.png,0.9493
2208_output.png,0.9374
2208_output.png,0.8829
2208_output.png,0.8827
2208_output.png,0.9374
2208_output.png,0.9482
2208_output.png,0.8382
2208_output.png,0.8603
2208_output.png,0.8636
2208_output.png,0.8388
2208_output.png,0.8228
2208_output.png,0.8837
2208_output.png,0.8263
2208_output.png,0.8924
2208_output.png,0.8441
2208_output.png,0.8345
2208_output.png,0.8756
2208_output.png,0.8329
2208_output.png,0.8501
2208_output.png,0.83
2208_output.png,0.8927
2208_output.png,0.9465
2208_output.png,0.9589
2208_output.png,0.928
2208_output.png,0.8791
2208_output.png,0.923
2208_output.png,0.9115
2208_output.png,0.9483
2208_output.png,0.9214
2208_output.png,0.8887
2208_output.png,0.9006
2208_output.png,0.9457
2208_output.png,0.9474
2208_output.png,0.9139
2208_output.png,0.9095
2208_output.png,0.8957
2208_output.png,0.8972
2208_output.png,0.8692
2208_output.png,0.9583
2208_output.png,0.9227
2208_output.png,0.9062
2208_output.png,0.9301
2208_output.png,0.9712
2208_output.png,0.9014
2208_output.png,0.8908
2208_output.png,0.9584
2208_output.png,0.9565
2208_output.png,0.906
2208_output.png,0.9676
2208_output.png,0.9416
2208_output.png,0.9674
2208_output.png,0.9713
2208_output.png,0.8963
2208_output.png,0.8966
2208_output.png,0.94
2208_output.png,0.9694
2208_output.png,0.9485
2208_output.png,0.8813
2208_output.png,0.9332
2208_output.png,0.9243
2208_output.png,0.9739
2208_output.png,0.9389
2208_output.png,0.8819
2208_output.png,0.9254
2208_output.png,0.9271
2208_output.png,0.9419
2208_output.png,0.8737
2208_output.png,0.9496
2208_output.png,0.9038
2208_output.png,0.9512
2208_output.png,0.938
2208_output.png,0.8812
2208_output.png,0.8889
2208_output.png,0.9298
2208_output.png,0.9588
2208_output.png,0.8807
2208_output.png,0.9178
2208_output.png,0.8868
2208_output.png,0.8693
2208_output.png,0.9142
2208_output.png,0.8618
2208_output.png,0.8771
2208_output.png,0.8822
2208_output.png,0.9079
2208_output.png,0.9465
2208_output.png,0.9628
2208_output.png,0.8574
2208_output.png,0.8466
2208_output.png,0.9108
2208_output.png,0.9742
2208_output.png,0.9339
2208_output.png,0.9447
2208_output.png,0.9307
2208_output.png,0.9388
2208_output.png,0.9106
2208_output.png,0.9137
2208_output.png,0.9519
2208_output.png,0.8723
2208_output.png,0.9157
2208_output.png,0.9275
2208_output.png,0.9577
